school_id,cn_name,en_name,tags,introduction,apply_requirements,objectives,language_requirements,curriculum,success_cases,country
罗格斯大学,电气与计算机工程理学硕士,MS in Electrical and Computer Engineering,"工科,电气电子","专业方向: 电气电子 项目类别: STEM 入学时间: 秋季/春季 项目时长: 30学分 项目学费: 20,000美元/年",电气或者计算机工程相关学位，其他类似物理、应用数学、计算机科学、工程科学等专业的学生需要有较高的GRE,,{{ per_lang.name }},,,us,罗格斯大学_电气与计算机工程理学硕士.json
加州大学伯克利分校,工商管理硕士,MBA,"商科,工商管理",专业方向: 工商管理 项目类别: STEM 入学时间: 秋季 项目时长: 2年 项目学费: 82059美元/年 平均成绩: 3.64 男女比例: 54%:46%,建议GPA在B等级（3.0）以上。建议拥有两年及以上工作经验。,,{{ per_lang.name }},,,us,加州大学伯克利分校_工商管理硕士.json
加州大学欧文分校,数学理学硕士,MS in Mathematics,"理科,数学","专业方向: 数学 项目类别: STEM 入学时间: 秋季 项目时长: 1年 项目学费: 33,619美元","申请者需要持有相对应的学士学位,GPA达到3.0及以上",,{{ per_lang.name }},,,us,加州大学欧文分校_数学理学硕士.json
伊利诺伊大学香槟分校,数学理学硕士,MS in Mathematics,"理科,数学","专业方向: 数学 项目类别: STEM 入学时间: 秋季 项目时长: 18个月 项目学费: 46,365美元",GPA3.0以上,,{{ per_lang.name }},,,us,伊利诺伊大学香槟分校_数学理学硕士.json
加州大学伯克利分校,建筑系统理学硕士,MS in Construction Systems,"工科,工程管理",专业方向: 工程管理 入学时间: 秋季 项目时长: 20学分,"GPA至少 3.0, 先修课要求：1 year of college-level calculus； 1 year of college-level physical science (e.g., Physics 7A & 7B)； 1 semester of probability and statistics； 1 semester of elementary linear algebra",,{{ per_lang.name }},,,us,加州大学伯克利分校_建筑系统理学硕士.json
密歇根州立大学,公共政策硕士,Master of Public Policy,"社科,公共政策与事务","专业方向: 公共政策与事务 入学时间: 秋季 项目时长: 2年 项目学费: 64,506美元 项目规模: 15-25人人 平均成绩: 3.5 平均G: 310",需要本科为四年制,,{{ per_lang.name }},,,us,密歇根州立大学_公共政策硕士.json
明尼苏达大学双城分校,数学硕士,Master's in Mathematics,"理科,数学","专业方向: 数学 项目类别: STEM 入学时间: 秋季 项目时长: 30学分 项目学费: 38,340美元/年",相关数学本科学位，学过一定量化课程,,{{ per_lang.name }},,,us,明尼苏达大学双城分校_数学硕士.json
佛罗里达大学,信息系统与运营管理理学硕士,MS in Information Systems and Operations Management,"商科,信息系统","专业方向: 信息系统 项目类别: STEM 入学时间: 秋季/春季 项目时长: 36-40学分 项目学费: 30,130美元 平均成绩: 3.49 平均G: 311 国际学生: 17%",不限专业背景，不要求计算机编程技能。,,{{ per_lang.name }},,,us,佛罗里达大学_信息系统与运营管理理学硕士.json
北卡罗来纳大学教堂山分校,信息科学硕士,Master of Science in Information Science (MSIS),"商科,信息系统",专业方向: 信息系统 项目类别: STEM 入学时间: 春季/夏季/秋季 项目时长: 48学分 项目学费: 28844美元/学期,不需要G,,{{ per_lang.name }},,,us,北卡罗来纳大学教堂山分校_信息科学硕士.json
雪城大学,机械与航天工程理学硕士,MS in Mechanical and Aerospace Engineering,"工科,机械工程",专业方向: 机械工程 入学时间: 秋季/春季 项目时长: 30学分 项目学费: 1734美元/学分 平均成绩: 3.3 平均G: Q163，V148,"未来的学生必须拥有机械/航空航天工程或密切相关领域的理学学士学位。没有工程学学士学位或准备不足的学生可能需要额外的课程。录取是根据本科准备和表现、GRE 成绩和证明申请人近期技术水平的推荐信授予的。通常预期平均成绩为 3.0/4.0 或同等水平,GRE 定量分数为155",,{{ per_lang.name }},,,us,雪城大学_机械与航天工程理学硕士.json
康奈尔大学,全球发展硕士,MPS in Global Development,"社科,公共政策与事务","专业方向: 公共政策与事务 入学时间: 秋季 项目时长: 一年 项目学费: 40,088美元",全球发展领域专业研究硕士课程的录取标准包括至少两年的相关专业经验、拥有认可机构授予的本科学位、该课程研究生学习的相关学术准备和目的声明中表达的以全球发展或国际农业和农村发展为重点的清晰的专业目标。 专业经验有限的申请人也将被考虑录取，但必须具有相关学位和实地工作或适合我们计划任务的其他经验。,,{{ per_lang.name }},,,us,康奈尔大学_全球发展硕士.json
宾夕法尼亚大学,社会政策硕士,Master of Science in Social Policy (MSSP),"社科,公共政策与事务",专业方向: 公共政策与事务 入学时间: 秋季 项目时长: 11个月 项目学费: 65742美元,不需要G,,{{ per_lang.name }},,,us,宾夕法尼亚大学_社会政策硕士.json
纽约大学,金融工程硕士,MS in Financial Engineering,"商科,金工金数",专业方向: 金工金数 项目类别: STEM 入学时间: 秋季 项目时长: 1.5年 项目学费: 70000美元 项目规模: 100人 平均G: 169 就业比例: 86% 平均起薪: 95287美元,线性代数概率论多元微积分（高级）应用统计计算机编程,,{{ per_lang.name }},,,us,纽约大学_金融工程硕士.json
哈佛大学,东亚研究硕士,MA in Regional studied -East Asia,"社科,文化","专业方向: 文化 入学时间: 秋季 项目时长: 两年 项目学费: 52,456美元 项目规模: 24-28人",东亚研究的背景是有帮助的，但不是申请该项目所必需的。 RSEA 招收了具有不同学术背景且已成功完成该计划的学生。,,{{ per_lang.name }},,,us,哈佛大学_东亚研究硕士.json
密歇根大学安娜堡分校,化学科学硕士,Master's Degree in Chemical Sciences,"理科,化学","专业方向: 化学 项目类别: STEM 入学时间: 秋季 项目时长: 24学分 项目学费: 28,094美元",申请者必须持有化学或相关领域的学士学位,,{{ per_lang.name }},,,us,密歇根大学安娜堡分校_化学科学硕士.json
俄亥俄州立大学,传播学,MA in Communication,"社科,传播","专业方向: 传播 入学时间: 秋季 项目时长: 2年 项目学费: 43,128美元/年",具备相关传播学位或者是经历,,{{ per_lang.name }},,,us,俄亥俄州立大学_传播学.json
威斯康星大学麦迪逊分校,机械工程理学硕士：加速计划,MS Mechanical Engineering: Accelerated Program,"工科,机械工程",专业方向: 机械工程 入学时间: 春季/夏季/秋季 项目时长: 1年 项目学费: 25504美元/年 平均G: V150，Q155，W3.5,"1、GPA3.0以上,更喜欢 3.2/4.0 的GPA 2、只接受4年本科。 3、机械工程或其他工程或物理和自然科学学科背景。被录取后,没有机械工程理学学士学位的学生除了学位要求外,可能还需要完成一门或多门课程才能满足任何不足（此要求不能在入学前确定）。 4、申请材料必须在截止日期之前收到 5、工程学院的所有专业,计算机科学, 生物系统工程系或应用数学、工程和物理专业的UW-Madison 本科生申请不需要提交推荐信 6、最多申请3个专业",,{{ per_lang.name }},,,us,威斯康星大学麦迪逊分校_机械工程理学硕士：加速计划.json
莱斯大学,社会政策评估硕士,Master of Social Policy Evaluation (MSPE),"社科,公共政策与事务","专业方向: 公共政策与事务 入学时间: 秋季 项目时长: 一年 项目学费: 42,000美元/年",推荐的申请人背景： 1. 鼓励进入社会政策评估硕士课程的学生具备高级定量技能，例如，高级本科统计或超出入门级或核心要求的基于定量的选修课程。 2. 来自各种本科专业的学位将适用于该项目。 3. 学士学位以外的数据分析工作经验也可以满足申请要求。,,{{ per_lang.name }},,,us,莱斯大学_社会政策评估硕士.json
加州大学戴维斯分校,运输技术与政策理学硕士,MS in Transportation Technology and Policy,"工科,交通运输","专业方向: 交通运输 项目类别: STEM 入学时间: 秋季 项目时长: 36学分 项目学费: 29,008.17美元/年",GPA3.0以上申请者需要修过微积分、概率与统计以及微观经济学,,{{ per_lang.name }},,,us,加州大学戴维斯分校_运输技术与政策理学硕士.json
杨百翰大学,信息系统管理硕士,Master of Information Systems Management,"商科,信息系统","专业方向: 信息系统 项目类别: STEM 入学时间: 秋季 项目时长: 2-3学期 项目学费: 7,932美元/学期 平均起薪: 91,915美元",本科获得信息系统管理或经济学相关学位，GPA达到3.0及以上（需要认证，但只接受ierf和SpanTran两家机构，不接受wes）,,{{ per_lang.name }},,,us,杨百翰大学_信息系统管理硕士.json
西北大学（美国）,工程科学与应用数学理学硕士,MS in Engineering Sciences and Applied Mathematics,"理科,数学",专业方向: 数学 入学时间: 秋季 项目时长: 3学期 项目学费: 60060美元/年,1. 本科学位：（prefer）数学、物理、工程 2. 先修课：线性代数、高级微积分、微分方程、实变函数、复变函数、数值方法,,{{ per_lang.name }},,,us,西北大学（美国）_工程科学与应用数学理学硕士.json
纽约大学,定量金融硕士,MS in Quantitative Finance (Shanghai),"商科,金工金数",专业方向: 金工金数 入学时间: 夏季 项目时长: 1年 项目学费: 60403美元/年 平均成绩: 3.4 平均G: 696/319 国际学生: 95% 男女比例: 55:45,"微积分3学分,统计学或者计量经济学3学分,会计学3学分",,{{ per_lang.name }},,,us,纽约大学_定量金融硕士.json
罗格斯大学,材料科学与工程硕士,MS in Materials Science and Engineering,"工科,材料","专业方向: 材料 项目类别: STEM 入学时间: 秋季/春季 项目时长: 1-2年 项目学费: 16,584美元/学期",学士学位；本科 GPA 至少为 3.0（最好是>3.2）,,{{ per_lang.name }},,,us,罗格斯大学_材料科学与工程硕士.json
康涅狄格大学,材料科学理学硕士,MS in Materials Science,"工科,材料",专业方向: 材料 入学时间: 秋季/春季/夏季 项目时长: 3-4学期 项目学费: 21132美元/学期,,,{{ per_lang.name }},,,us,康涅狄格大学_材料科学理学硕士.json
罗格斯大学,数学硕士-金融数学方向,Master of Science in Mathematics - Mathematical Finance,"商科,金工金数",专业方向: 金工金数 项目类别: STEM 入学时间: 春季/秋季 项目时长: 30学分 项目学费: 55310美元 项目规模: 31人 平均G: 168 就业比例: 56% 平均起薪: 82600美元,多变量微积分 线性代数 常微分方程 概率(基于微积分) 计算机编程,,{{ per_lang.name }},,,us,罗格斯大学_数学硕士-金融数学方向.json
凯斯西储大学,机械工程与消防科学与工程理学硕士,MS in Mechanical Engineering with specialization in Fire Science and Engineering,"工科,机械工程",专业方向: 机械工程 入学时间: 秋季 项目时长: 1年 项目学费: 2119美元/学分,化学、化学工程、机械工程或材料科学与工程专业本科背景,,{{ per_lang.name }},,,us,凯斯西储大学_机械工程与消防科学与工程理学硕士.json
马里兰大学帕克分校,新闻学硕士,Master of Journalism,"社科,新闻","专业方向: 新闻 入学时间: 秋季 项目时长: 30-37学分 项目学费: 1,769美元/学分",完成四年制本科学位,,{{ per_lang.name }},,,us,马里兰大学帕克分校_新闻学硕士.json
威斯康星大学麦迪逊分校,环境化学与技术研究理学硕士,MS in Environmental Chemistry and Technology Research,"工科,环境工程","专业方向: 环境工程 项目类别: STEM 入学时间: 秋季/春季/夏季 项目时长: 30学分 项目学费: 39,041.52 美元",GPA3.0以上,,{{ per_lang.name }},,,us,威斯康星大学麦迪逊分校_环境化学与技术研究理学硕士.json
加州大学洛杉矶分校,商业分析硕士,Master of Business Analytics,"商科,商业分析",专业方向: 商业分析 项目类别: STEM 入学时间: 秋季 项目时长: 15个月 项目学费: 66709美元 项目规模: 80人 平均成绩: 3.75 平均G: 720 国际学生: 73% 男女比例: 59:41 就业比例: 100% 平均起薪: 102600美元,"建议修过线性代数、多变量微积分、统计和概率、SQL、R、Python, C",,{{ per_lang.name }},,,us,加州大学洛杉矶分校_商业分析硕士.json
威廉玛丽学院,会计硕士,Master of Accounting,"商科,会计",专业方向: 会计 项目类别: STEM 入学时间: 春季/秋季 项目时长: 9个月 项目学费: 45818美元 项目规模: 67人 平均成绩: 3.51 国际学生: 10% 男女比例: 46:54 平均起薪: 69350美元,"先修课程要求：会计学原理、统计、中级会计1、中级会计2,审计、成本会计、（美国）税收简介",,{{ per_lang.name }},,,us,威廉玛丽学院_会计硕士.json
